result_id,randomized,type,count,inserted,insert_time,search,search_time,removed,remove_time
52,True,LIST,15000,15000,2292,2236,2135,2111,3822
52,True,LIST,20000,20000,4769,4050,3718,3629,6305
52,True,LIST,25000,25000,7359,6265,5752,5588,9450
52,True,LIST,30000,30000,11144,9081,8495,7725,13408
53,False,AVL,10000,9872,536,1041,1,914,339
53,False,AVL,15000,14723,1363,2203,2,2006,1258
53,False,AVL,20000,19486,2617,3885,3,3520,2927
53,False,AVL,25000,24207,4418,6030,4,5340,5449
53,False,AVL,30000,28836,6703,8616,6,7478,9171
53,False,BST,10000,9872,4,1041,2,914,4
53,False,BST,15000,14723,6,2203,3,1999,6
53,False,BST,20000,19486,8,3885,5,3425,9
53,False,BST,25000,24207,10,6030,6,5228,11
53,False,BST,30000,28836,12,8616,8,7288,14
53,False,LIST,10000,9871,528,957,926,879,1528
53,False,LIST,15000,14710,1330,2131,2202,2022,2934
53,False,LIST,20000,19484,2492,3844,3813,3474,5178
53,False,LIST,25000,24194,4078,6029,5986,5392,8952
53,False,LIST,30000,28809,6217,8603,8877,7538,12124
53,True,AVL,10000,10000,1313,998,1,965,441
53,True,AVL,15000,15000,3339,2252,3,2065,1515
53,True,AVL,20000,20000,6178,3913,5,3636,3751
53,True,AVL,25000,25000,10845,6209,6,5469,7121
53,True,AVL,30000,30000,15994,8930,7,7819,12256
53,True,BST,10000,10000,3,998,1,965,3
53,True,BST,15000,15000,6,2252,3,1974,6
53,True,BST,20000,20000,8,3913,4,3528,8
53,True,BST,25000,25000,11,6209,6,5469,11
53,True,BST,30000,30000,14,8930,8,7819,14
53,True,LIST,10000,10000,866,1007,874,936,1676
53,True,LIST,15000,15000,2498,2236,2024,2111,3765
53,True,LIST,20000,20000,5062,4050,3899,3629,6633
53,True,LIST,25000,25000,7900,6265,6490,5588,10715
53,True,LIST,30000,30000,11310,9081,8335,7725,13149
54,False,AVL,10000,9872,530,1041,1,914,341
54,False,AVL,15000,14723,1371,2203,2,2006,1213
54,False,AVL,20000,19486,2655,3885,3,3520,2950
54,False,AVL,25000,24207,4410,6030,4,5340,5506
54,False,AVL,30000,28836,6607,8616,5,7478,9020
54,False,BST,10000,9872,4,1041,2,914,4
54,False,BST,15000,14723,6,2203,3,1999,6
54,False,BST,20000,19486,8,3885,4,3425,8
54,False,BST,25000,24207,9,6030,6,5228,10
54,False,BST,30000,28836,11,8616,7,7288,13
54,False,LIST,10000,9871,491,957,796,879,1221
54,False,LIST,15000,14710,1183,2131,1872,2022,2695
54,False,LIST,20000,19484,2241,3844,3257,3474,4639
54,False,LIST,25000,24194,3616,6029,5383,5392,8987
54,False,LIST,30000,28809,6411,8603,8541,7538,10281
54,True,AVL,10000,10000,1271,998,1,965,425
54,True,AVL,15000,15000,3255,2252,2,2065,1499
54,True,AVL,20000,20000,6630,3913,4,3636,3796
54,True,AVL,25000,25000,9990,6209,4,5469,6557
54,True,AVL,30000,30000,14560,8930,6,7819,11243
54,True,BST,10000,10000,4,998,2,965,4
54,True,BST,15000,15000,6,2252,3,1974,6
54,True,BST,20000,20000,8,3913,4,3528,8
54,True,BST,25000,25000,11,6209,6,5469,11
54,True,BST,30000,30000,14,8930,7,7819,13
54,True,LIST,10000,10000,878,1007,840,936,1638
54,True,LIST,15000,15000,2272,2236,2287,2111,3904
54,True,LIST,20000,20000,4674,4050,4004,3629,6896
54,True,LIST,25000,25000,8513,6265,7084,5588,11000
54,True,LIST,30000,30000,12106,9081,10093,7725,14492
55,False,AVL,10000,9872,549,1041,1,914,373
55,False,AVL,15000,14723,1436,2203,2,2006,1343
55,False,AVL,20000,19486,3066,3885,3,3520,3218
55,False,AVL,25000,24207,5045,6030,4,5340,6195
55,False,AVL,30000,28836,7467,8616,7,7478,9381
55,False,BST,10000,9872,4,1041,2,914,3
55,False,BST,15000,14723,6,2203,3,1999,6
55,False,BST,20000,19486,7,3885,4,3425,8
55,False,BST,25000,24207,9,6030,5,5228,10
55,False,BST,30000,28836,11,8616,7,7288,12
55,False,LIST,10000,9871,497,957,790,879,1310
55,False,LIST,15000,14710,1216,2131,1870,2022,2772
55,False,LIST,20000,19484,2305,3844,3375,3474,4858
55,False,LIST,25000,24194,3795,6029,5253,5392,7515
55,False,LIST,30000,28809,5648,8603,7687,7538,10825
55,True,AVL,10000,10000,1244,998,1,965,417
55,True,AVL,15000,15000,3199,2252,2,2065,1447
55,True,AVL,20000,20000,6032,3913,4,3636,3715
55,True,AVL,25000,25000,9937,6209,4,5469,6613
55,True,AVL,30000,30000,14468,8930,6,7819,11183
55,True,BST,10000,10000,3,998,1,965,3
55,True,BST,15000,15000,5,2252,3,1974,5
55,True,BST,20000,20000,8,3913,4,3528,7
55,True,BST,25000,25000,10,6209,5,5469,10
55,True,BST,30000,30000,12,8930,6,7819,12
55,True,LIST,10000,10000,845,1007,826,936,1562
55,True,LIST,15000,15000,2391,2236,2082,2111,3944
55,True,LIST,20000,20000,4613,4050,3804,3629,6739
55,True,LIST,25000,25000,7819,6265,6210,5588,10353
55,True,LIST,30000,30000,12259,9081,10442,7725,15232
56,False,AVL,10000,9872,612,1041,1,914,404
56,False,AVL,15000,14723,1783,2203,2,2006,1303
56,False,AVL,20000,19486,3096,3885,3,3520,3083
56,False,AVL,25000,24207,4554,6030,4,5340,5564
56,False,AVL,30000,28836,6848,8616,6,7478,9264
56,False,BST,10000,9872,4,1041,2,914,3
56,False,BST,15000,14723,5,2203,3,1999,5
56,False,BST,20000,19486,7,3885,4,3425,7
56,False,BST,25000,24207,9,6030,5,5228,10
56,False,BST,30000,28836,10,8616,6,7288,12
56,False,LIST,10000,9871,522,957,795,879,1213
56,False,LIST,15000,14710,1198,2131,1873,2022,2760
56,False,LIST,20000,19484,2475,3844,3275,3474,4944
56,False,LIST,25000,24194,3781,6029,5081,5392,7862
56,False,LIST,30000,28809,5826,8603,8008,7538,9822
56,True,AVL,10000,10000,1234,998,1,965,414
56,True,AVL,15000,15000,3117,2252,2,2065,1453
56,True,AVL,20000,20000,6311,3913,3,3636,3775
56,True,AVL,25000,25000,10232,6209,5,5469,7082
56,True,AVL,30000,30000,14333,8930,5,7819,11131
56,True,BST,10000,10000,3,998,1,965,3
56,True,BST,15000,15000,5,2252,3,1974,5
56,True,BST,20000,20000,8,3913,4,3528,8
56,True,BST,25000,25000,10,6209,5,5469,10
56,True,BST,30000,30000,12,8930,6,7819,13
56,True,LIST,10000,10000,860,1007,895,936,1631
56,True,LIST,15000,15000,2355,2236,2072,2111,3735
56,True,LIST,20000,20000,4794,4050,3752,3629,6779
56,True,LIST,25000,25000,8025,6265,7081,5588,10570
56,True,LIST,30000,30000,11197,9081,8749,7725,15816
57,False,AVL,10000,9872,559,1041,1,914,371
57,False,AVL,15000,14723,1473,2203,2,2006,1316
57,False,AVL,20000,19486,2813,3885,3,3520,3465
57,False,AVL,25000,24207,5155,6030,5,5340,5889
57,False,AVL,30000,28836,6970,8616,6,7478,9760
57,False,BST,10000,9872,4,1041,2,914,4
57,False,BST,15000,14723,6,2203,3,1999,7
57,False,BST,20000,19486,8,3885,5,3425,9
57,False,BST,25000,24207,10,6030,6,5228,12
57,False,BST,30000,28836,11,8616,7,7288,13
57,False,LIST,10000,9871,506,957,875,879,1257
57,False,LIST,15000,14710,1243,2131,1896,2022,2809
57,False,LIST,20000,19484,2304,3844,3491,3474,4954
57,False,LIST,25000,24194,3903,6029,5344,5392,7800
57,False,LIST,30000,28809,6029,8603,8097,7538,10963
57,True,AVL,10000,10000,1262,998,1,965,418
57,True,AVL,15000,15000,3159,2252,2,2065,1460
57,True,AVL,20000,20000,5989,3913,4,3636,4008
57,True,AVL,25000,25000,10788,6209,4,5469,7887
57,True,AVL,30000,30000,14673,8930,6,7819,10961
57,True,BST,10000,10000,3,998,1,965,3
57,True,BST,15000,15000,5,2252,3,1974,5
57,True,BST,20000,20000,7,3913,4,3528,7
57,True,BST,25000,25000,9,6209,5,5469,10
57,True,BST,30000,30000,12,8930,6,7819,12
57,True,LIST,10000,10000,827,1007,810,936,1535
57,True,LIST,15000,15000,2222,2236,1964,2111,3566
57,True,LIST,20000,20000,4447,4050,3623,3629,6342
57,True,LIST,25000,25000,7437,6265,7150,5588,11665
57,True,LIST,30000,30000,13660,9081,9713,7725,16592
58,False,AVL,10000,9872,642,1041,1,914,403
58,False,AVL,15000,14723,1464,2203,2,2006,1309
58,False,AVL,20000,19486,2812,3885,3,3520,3045
58,False,AVL,25000,24207,4489,6030,4,5340,5900
58,False,AVL,30000,28836,7363,8616,7,7478,9935
58,False,BST,10000,9872,4,1041,2,914,4
58,False,BST,15000,14723,6,2203,3,1999,6
58,False,BST,20000,19486,8,3885,4,3425,8
58,False,BST,25000,24207,9,6030,5,5228,10
58,False,BST,30000,28836,11,8616,7,7288,13
58,False,LIST,10000,9871,495,957,910,879,1314
58,False,LIST,15000,14710,1219,2131,2033,2022,2913
58,False,LIST,20000,19484,2251,3844,3395,3474,4747
58,False,LIST,25000,24194,3769,6029,5234,5392,7295
58,False,LIST,30000,28809,5608,8603,7739,7538,10471
58,True,AVL,10000,10000,1474,998,1,965,432
58,True,AVL,15000,15000,3263,2252,2,2065,1477
58,True,AVL,20000,20000,6262,3913,5,3636,4143
58,True,AVL,25000,25000,10226,6209,5,5469,6789
58,True,AVL,30000,30000,15149,8930,6,7819,11361
58,True,BST,10000,10000,3,998,2,965,3
58,True,BST,15000,15000,7,2252,3,1974,6
58,True,BST,20000,20000,8,3913,4,3528,8
58,True,BST,25000,25000,11,6209,6,5469,11
58,True,BST,30000,30000,13,8930,7,7819,13
58,True,LIST,10000,10000,942,1007,955,936,1581
58,True,LIST,15000,15000,2251,2236,1997,2111,4002
58,True,LIST,20000,20000,4480,4050,4096,3629,6513
58,True,LIST,25000,25000,8165,6265,6314,5588,9673
58,True,LIST,30000,30000,12023,9081,9446,7725,15146
59,False,AVL,10000,9872,565,1041,1,914,390
59,False,AVL,15000,14723,1522,2203,2,2006,1330
59,False,AVL,20000,19486,2952,3885,3,3520,3349
59,False,AVL,25000,24207,4961,6030,4,5340,5563
59,False,AVL,30000,28836,7317,8616,8,7478,9842
59,False,BST,10000,9872,4,1041,2,914,3
59,False,BST,15000,14723,6,2203,3,1999,6
59,False,BST,20000,19486,7,3885,4,3425,8
59,False,BST,25000,24207,9,6030,6,5228,11
59,False,BST,30000,28836,11,8616,7,7288,13
59,False,LIST,10000,9871,497,957,819,879,1269
59,False,LIST,15000,14710,1221,2131,1889,2022,2788
59,False,LIST,20000,19484,2209,3844,3169,3474,4581
59,False,LIST,25000,24194,3641,6029,5184,5392,7054
59,False,LIST,30000,28809,5446,8603,7452,7538,9898
59,True,AVL,10000,10000,1240,998,1,965,416
59,True,AVL,15000,15000,3117,2252,2,2065,1451
59,True,AVL,20000,20000,6352,3913,4,3636,3903
59,True,AVL,25000,25000,9904,6209,5,5469,6548
59,True,AVL,30000,30000,14141,8930,7,7819,11050
59,True,BST,10000,10000,3,998,1,965,3
59,True,BST,15000,15000,5,2252,3,1974,5
59,True,BST,20000,20000,7,3913,4,3528,7
59,True,BST,25000,25000,9,6209,5,5469,9
59,True,BST,30000,30000,11,8930,6,7819,12
59,True,LIST,10000,10000,849,1007,780,936,1506
59,True,LIST,15000,15000,2220,2236,1948,2111,3521
59,True,LIST,20000,20000,4316,4050,3490,3629,6100
59,True,LIST,25000,25000,7190,6265,5679,5588,9258
59,True,LIST,30000,30000,11006,9081,8304,7725,13050
60,False,AVL,10000,9872,541,1041,1,914,355
60,False,AVL,15000,14723,1363,2203,2,2006,1228
60,False,AVL,20000,19486,2645,3885,3,3520,2978
60,False,AVL,25000,24207,4364,6030,4,5340,5284
60,False,AVL,30000,28836,6649,8616,5,7478,9109
60,False,BST,10000,9872,4,1041,2,914,4
60,False,BST,15000,14723,6,2203,3,1999,6
60,False,BST,20000,19486,7,3885,4,3425,8
60,False,BST,25000,24207,8,6030,5,5228,10
60,False,BST,30000,28836,10,8616,7,7288,13
60,False,LIST,10000,9871,472,957,767,879,1176
60,False,LIST,15000,14710,1208,2131,1843,2022,2766
60,False,LIST,20000,19484,2225,3844,3232,3474,4732
60,False,LIST,25000,24194,3615,6029,5023,5392,7550
60,False,LIST,30000,28809,5320,8603,7657,7538,10513
60,True,AVL,10000,10000,1271,998,1,965,422
60,True,AVL,15000,15000,3318,2252,2,2065,1530
60,True,AVL,20000,20000,6286,3913,4,3636,3745
60,True,AVL,25000,25000,10220,6209,5,5469,7725
60,True,AVL,30000,30000,14628,8930,6,7819,11550
60,True,BST,10000,10000,3,998,1,965,3
60,True,BST,15000,15000,5,2252,3,1974,5
60,True,BST,20000,20000,7,3913,4,3528,7
60,True,BST,25000,25000,9,6209,5,5469,10
60,True,BST,30000,30000,12,8930,6,7819,12
60,True,LIST,10000,10000,858,1007,835,936,1551
60,True,LIST,15000,15000,2352,2236,2078,2111,4339
60,True,LIST,20000,20000,4326,4050,3505,3629,6255
60,True,LIST,25000,25000,7623,6265,5954,5588,10574
60,True,LIST,30000,30000,12030,9081,9182,7725,16980
61,False,AVL,10000,9872,535,1041,1,914,353
61,False,AVL,15000,14723,1386,2203,2,2006,1280
61,False,AVL,20000,19486,2614,3885,3,3520,2925
61,False,AVL,25000,24207,4404,6030,5,5340,5718
61,False,AVL,30000,28836,6495,8616,5,7478,9745
61,False,BST,10000,9872,4,1041,2,914,4
61,False,BST,15000,14723,6,2203,3,1999,6
61,False,BST,20000,19486,8,3885,5,3425,9
61,False,BST,25000,24207,10,6030,6,5228,11
61,False,BST,30000,28836,12,8616,8,7288,16
61,False,LIST,10000,9871,585,957,970,879,1478
61,False,LIST,15000,14710,1227,2131,2075,2022,3182
61,False,LIST,20000,19484,2926,3844,3796,3474,5389
61,False,LIST,25000,24194,3814,6029,5359,5392,7458
61,False,LIST,30000,28809,5709,8603,7884,7538,10902
61,True,AVL,10000,10000,1294,998,1,965,423
61,True,AVL,15000,15000,3479,2252,2,2065,1489
61,True,AVL,20000,20000,6307,3913,3,3636,3507
61,True,AVL,25000,25000,10293,6209,5,5469,7196
61,True,AVL,30000,30000,14626,8930,6,7819,11125
61,True,BST,10000,10000,3,998,1,965,3
61,True,BST,15000,15000,5,2252,3,1974,5
61,True,BST,20000,20000,7,3913,4,3528,7
61,True,BST,25000,25000,9,6209,5,5469,9
61,True,BST,30000,30000,12,8930,6,7819,12
61,True,LIST,10000,10000,829,1007,805,936,1529
61,True,LIST,15000,15000,2284,2236,1980,2111,3674
61,True,LIST,20000,20000,4872,4050,4036,3629,6753
61,True,LIST,25000,25000,7973,6265,6476,5588,10743
61,True,LIST,30000,30000,11843,9081,8853,7725,15415
62,False,AVL,10000,9872,540,1041,1,914,332
62,False,AVL,15000,14723,1504,2203,3,2006,1447
62,False,AVL,20000,19486,2716,3885,3,3520,3031
62,False,AVL,25000,24207,5101,6030,5,5340,6054
62,False,AVL,30000,28836,7429,8616,6,7478,10082
62,False,BST,10000,9872,4,1041,2,914,3
62,False,BST,15000,14723,6,2203,4,1999,6
62,False,BST,20000,19486,8,3885,4,3425,9
62,False,BST,25000,24207,9,6030,6,5228,10
62,False,BST,30000,28836,11,8616,7,7288,13
62,False,LIST,10000,9871,502,957,814,879,1255
62,False,LIST,15000,14710,1252,2131,1941,2022,2866
62,False,LIST,20000,19484,2344,3844,3578,3474,4865
62,False,LIST,25000,24194,3646,6029,5312,5392,8475
62,False,LIST,30000,28809,5838,8603,7309,7538,9776
62,True,AVL,10000,10000,1231,998,1,965,489
62,True,AVL,15000,15000,3619,2252,2,2065,1665
62,True,AVL,20000,20000,6022,3913,4,3636,3660
62,True,AVL,25000,25000,10193,6209,4,5469,6800
62,True,AVL,30000,30000,15371,8930,8,7819,12298
62,True,BST,10000,10000,3,998,1,965,3
62,True,BST,15000,15000,5,2252,3,1974,5
62,True,BST,20000,20000,7,3913,4,3528,7
62,True,BST,25000,25000,9,6209,5,5469,10
62,True,BST,30000,30000,11,8930,6,7819,12
62,True,LIST,10000,10000,870,1007,906,936,1653
62,True,LIST,15000,15000,2302,2236,2083,2111,3960
62,True,LIST,20000,20000,4538,4050,3641,3629,6434
62,True,LIST,25000,25000,7887,6265,6369,5588,10499
62,True,LIST,30000,30000,11850,9081,9230,7725,15030
63,False,AVL,10000,9872,584,1041,1,914,379
63,False,AVL,15000,14723,1619,2203,3,2006,1486
63,False,AVL,20000,19486,2915,3885,4,3520,3019
63,False,AVL,25000,24207,4686,6030,4,5340,5420
63,False,AVL,30000,28836,6665,8616,6,7478,9709
63,False,BST,10000,9872,4,1041,2,914,4
63,False,BST,15000,14723,6,2203,3,1999,6
63,False,BST,20000,19486,8,3885,5,3425,9
63,False,BST,25000,24207,10,6030,7,5228,12
63,False,BST,30000,28836,13,8616,9,7288,15
63,False,LIST,10000,9871,533,957,806,879,1286
63,False,LIST,15000,14710,1254,2131,1963,2022,2778
63,False,LIST,20000,19484,2378,3844,3429,3474,5132
63,False,LIST,25000,24194,3923,6029,5505,5392,7290
63,False,LIST,30000,28809,5890,8603,7372,7538,9875
63,True,AVL,10000,10000,1191,998,1,965,399
63,True,AVL,15000,15000,3589,2252,2,2065,1535
63,True,AVL,20000,20000,6615,3913,5,3636,3959
63,True,AVL,25000,25000,9679,6209,4,5469,6448
63,True,AVL,30000,30000,14161,8930,6,7819,11195
63,True,BST,10000,10000,3,998,2,965,3
63,True,BST,15000,15000,6,2252,3,1974,6
63,True,BST,20000,20000,8,3913,4,3528,8
63,True,BST,25000,25000,10,6209,5,5469,10
63,True,BST,30000,30000,13,8930,6,7819,12
63,True,LIST,10000,10000,997,1007,975,936,1788
63,True,LIST,15000,15000,2313,2236,1983,2111,3731
63,True,LIST,20000,20000,5159,4050,3933,3629,6971
63,True,LIST,25000,25000,8030,6265,5952,5588,10649
63,True,LIST,30000,30000,13471,9081,10665,7725,14295
64,False,AVL,10000,9872,545,1041,1,914,349
64,False,AVL,15000,14723,1378,2203,2,2006,1242
64,False,AVL,20000,19486,2719,3885,3,3520,3077
64,False,AVL,25000,24207,4904,6030,6,5340,6175
64,False,AVL,30000,28836,7561,8616,7,7478,9828
64,False,BST,10000,9872,4,1041,1,914,3
64,False,BST,15000,14723,6,2203,3,1999,5
64,False,BST,20000,19486,7,3885,4,3425,8
64,False,BST,25000,24207,9,6030,5,5228,10
64,False,BST,30000,28836,10,8616,7,7288,13
64,False,LIST,10000,9871,531,957,941,879,1366
64,False,LIST,15000,14710,1351,2131,2037,2022,2948
64,False,LIST,20000,19484,2729,3844,3563,3474,5173
64,False,LIST,25000,24194,3807,6029,5549,5392,7651
64,False,LIST,30000,28809,5711,8603,7790,7538,11235
64,True,AVL,10000,10000,1419,998,1,965,491
64,True,AVL,15000,15000,3305,2252,2,2065,1543
64,True,AVL,20000,20000,6167,3913,3,3636,3775
64,True,AVL,25000,25000,10245,6209,6,5469,6671
64,True,AVL,30000,30000,14901,8930,6,7819,11540
64,True,BST,10000,10000,3,998,1,965,3
64,True,BST,15000,15000,6,2252,3,1974,6
64,True,BST,20000,20000,8,3913,4,3528,7
64,True,BST,25000,25000,9,6209,5,5469,10
64,True,BST,30000,30000,12,8930,6,7819,12
64,True,LIST,10000,10000,865,1007,929,936,1916
64,True,LIST,15000,15000,2733,2236,2319,2111,4108
64,True,LIST,20000,20000,4976,4050,3842,3629,7938
64,True,LIST,25000,25000,8526,6265,7067,5588,11107
64,True,LIST,30000,30000,12052,9081,9909,7725,15786
65,False,AVL,10000,9872,575,1041,1,914,366
65,False,AVL,15000,14723,1445,2203,2,2006,1329
65,False,AVL,20000,19486,2781,3885,3,3520,3118
65,False,AVL,25000,24207,4600,6030,5,5340,5741
65,False,AVL,30000,28836,6984,8616,5,7478,9627
65,False,BST,10000,9872,4,1041,2,914,4
65,False,BST,15000,14723,6,2203,3,1999,6
65,False,BST,20000,19486,8,3885,4,3425,9
65,False,BST,25000,24207,9,6030,6,5228,10
65,False,BST,30000,28836,11,8616,7,7288,14
65,False,LIST,10000,9871,506,957,830,879,1283
65,False,LIST,15000,14710,1273,2131,1971,2022,2860
65,False,LIST,20000,19484,2343,3844,3426,3474,5043
65,False,LIST,25000,24194,3970,6029,5622,5392,8114
65,False,LIST,30000,28809,6148,8603,8125,7538,11416
65,True,AVL,10000,10000,1293,998,1,965,436
65,True,AVL,15000,15000,3269,2252,2,2065,1514
65,True,AVL,20000,20000,6786,3913,4,3636,3610
65,True,AVL,25000,25000,10194,6209,5,5469,6905
65,True,AVL,30000,30000,15084,8930,7,7819,11587
65,True,BST,10000,10000,3,998,1,965,3
65,True,BST,15000,15000,5,2252,3,1974,5
65,True,BST,20000,20000,7,3913,4,3528,7
65,True,BST,25000,25000,11,6209,5,5469,11
65,True,BST,30000,30000,13,8930,7,7819,13
65,True,LIST,10000,10000,877,1007,850,936,1636
65,True,LIST,15000,15000,2439,2236,2313,2111,4131
65,True,LIST,20000,20000,5135,4050,3913,3629,7184
65,True,LIST,25000,25000,7840,6265,6343,5588,10742
65,True,LIST,30000,30000,12293,9081,9880,7725,16044
66,False,AVL,10000,9872,571,1041,1,914,362
66,False,AVL,15000,14723,1434,2203,2,2006,1307
66,False,AVL,20000,19486,2771,3885,4,3520,3080
66,False,AVL,25000,24207,4646,6030,8,5340,5789
66,False,AVL,30000,28836,7037,8616,6,7478,9581
66,False,BST,10000,9872,4,1041,2,914,3
66,False,BST,15000,14723,5,2203,3,1999,5
66,False,BST,20000,19486,7,3885,4,3425,8
66,False,BST,25000,24207,9,6030,5,5228,11
66,False,BST,30000,28836,10,8616,7,7288,13
66,False,LIST,10000,9871,503,957,820,879,1273
66,False,LIST,15000,14710,1253,2131,1908,2022,2838
66,False,LIST,20000,19484,2332,3844,3424,3474,4970
66,False,LIST,25000,24194,3814,6029,5422,5392,8899
66,False,LIST,30000,28809,5802,8603,8448,7538,11330
66,True,AVL,10000,10000,1300,998,1,965,433
66,True,AVL,15000,15000,3274,2252,2,2065,1501
66,True,AVL,20000,20000,6510,3913,3,3636,3509
66,True,AVL,25000,25000,10480,6209,4,5469,7015
66,True,AVL,30000,30000,15734,8930,6,7819,11802
66,True,BST,10000,10000,4,998,2,965,4
66,True,BST,15000,15000,6,2252,4,1974,6
66,True,BST,20000,20000,10,3913,5,3528,11
66,True,BST,25000,25000,14,6209,7,5469,14
66,True,BST,30000,30000,17,8930,10,7819,19
66,True,LIST,10000,10000,1053,1007,1014,936,2015
66,True,LIST,15000,15000,2811,2236,2277,2111,4166
66,True,LIST,20000,20000,5217,4050,4599,3629,8006
66,True,LIST,25000,25000,7967,6265,7194,5588,10637
66,True,LIST,30000,30000,11976,9081,9717,7725,15113
67,False,AVL,10000,9872,573,1041,1,914,364
67,False,AVL,15000,14723,1453,2203,2,2006,1324
67,False,AVL,20000,19486,2757,3885,3,3520,3114
67,False,AVL,25000,24207,4611,6030,4,5340,5737
67,False,AVL,30000,28836,7011,8616,6,7478,9612
67,False,BST,10000,9872,4,1041,2,914,3
67,False,BST,15000,14723,6,2203,3,1999,6
67,False,BST,20000,19486,7,3885,4,3425,8
67,False,BST,25000,24207,9,6030,6,5228,10
67,False,BST,30000,28836,11,8616,7,7288,13
67,False,LIST,10000,9871,520,957,855,879,1276
67,False,LIST,15000,14710,1232,2131,1933,2022,2900
67,False,LIST,20000,19484,2349,3844,3437,3474,5009
67,False,LIST,25000,24194,3845,6029,5393,5392,7586
67,False,LIST,30000,28809,5674,8603,8045,7538,10992
67,True,AVL,10000,10000,1327,998,2,965,439
67,True,AVL,15000,15000,3271,2252,3,2065,1492
67,True,AVL,20000,20000,6173,3913,3,3636,3606
67,True,AVL,25000,25000,10169,6209,5,5469,6847
67,True,AVL,30000,30000,14812,8930,6,7819,11498
67,True,BST,10000,10000,3,998,1,965,3
67,True,BST,15000,15000,5,2252,3,1974,5
67,True,BST,20000,20000,8,3913,4,3528,7
67,True,BST,25000,25000,9,6209,5,5469,10
67,True,BST,30000,30000,12,8930,6,7819,13
67,True,LIST,10000,10000,871,1007,842,936,1596
67,True,LIST,15000,15000,2325,2236,2094,2111,3733
67,True,LIST,20000,20000,4613,4050,3878,3629,7512
67,True,LIST,25000,25000,7859,6265,6278,5588,10313
67,True,LIST,30000,30000,12159,9081,9752,7725,16093
68,False,AVL,10000,9872,575,1041,1,914,361
68,False,AVL,15000,14723,1425,2203,2,2006,1304
68,False,AVL,20000,19486,2756,3885,3,3520,3121
68,False,AVL,25000,24207,4623,6030,4,5340,5755
68,False,AVL,30000,28836,7112,8616,7,7478,9830
68,False,BST,10000,9872,4,1041,2,914,4
68,False,BST,15000,14723,6,2203,3,1999,6
68,False,BST,20000,19486,8,3885,4,3425,9
68,False,BST,25000,24207,10,6030,6,5228,11
68,False,BST,30000,28836,12,8616,8,7288,14
68,False,LIST,10000,9871,530,957,922,879,1468
68,False,LIST,15000,14710,1318,2131,1946,2022,2898
68,False,LIST,20000,19484,2342,3844,3628,3474,5654
68,False,LIST,25000,24194,3843,6029,5427,5392,7743
68,False,LIST,30000,28809,5782,8603,8100,7538,12086
68,True,AVL,10000,10000,1537,998,2,965,480
68,True,AVL,15000,15000,3147,2252,2,2065,1507
68,True,AVL,20000,20000,6705,3913,4,3636,3857
68,True,AVL,25000,25000,10781,6209,4,5469,6601
68,True,AVL,30000,30000,15598,8930,9,7819,12083
68,True,BST,10000,10000,3,998,1,965,4
68,True,BST,15000,15000,6,2252,3,1974,6
68,True,BST,20000,20000,9,3913,4,3528,9
68,True,BST,25000,25000,12,6209,7,5469,13
68,True,BST,30000,30000,16,8930,8,7819,16
68,True,LIST,10000,10000,916,1007,857,936,1915
68,True,LIST,15000,15000,2497,2236,2201,2111,3971
68,True,LIST,20000,20000,5157,4050,3976,3629,6923
68,True,LIST,25000,25000,8542,6265,7045,5588,11386
68,True,LIST,30000,30000,13512,9081,11205,7725,17833
69,False,AVL,10000,9872,598,1041,1,914,374
69,False,AVL,15000,14723,1481,2203,3,2006,1403
69,False,AVL,20000,19486,2953,3885,3,3520,3207
69,False,AVL,25000,24207,5154,6030,4,5340,6447
69,False,AVL,30000,28836,7544,8616,5,7478,10276
69,False,BST,10000,9872,4,1041,2,914,3
69,False,BST,15000,14723,6,2203,3,1999,6
69,False,BST,20000,19486,7,3885,4,3425,8
69,False,BST,25000,24207,9,6030,5,5228,10
69,False,BST,30000,28836,10,8616,7,7288,14
69,False,LIST,10000,9871,507,957,815,879,1237
69,False,LIST,15000,14710,1226,2131,1856,2022,2743
69,False,LIST,20000,19484,2667,3844,3983,3474,4944
69,False,LIST,25000,24194,3854,6029,5513,5392,7189
69,False,LIST,30000,28809,5527,8603,8078,7538,10455
69,True,AVL,10000,10000,1305,998,1,965,462
69,True,AVL,15000,15000,3199,2252,2,2065,1423
69,True,AVL,20000,20000,5922,3913,3,3636,3580
69,True,AVL,25000,25000,10924,6209,6,5469,6798
69,True,AVL,30000,30000,15840,8930,6,7819,11667
69,True,BST,10000,10000,3,998,1,965,3
69,True,BST,15000,15000,5,2252,3,1974,5
69,True,BST,20000,20000,8,3913,4,3528,7
69,True,BST,25000,25000,9,6209,5,5469,10
69,True,BST,30000,30000,12,8930,6,7819,12
69,True,LIST,10000,10000,871,1007,816,936,1607
69,True,LIST,15000,15000,2555,2236,2151,2111,3940
69,True,LIST,20000,20000,4743,4050,3826,3629,7094
69,True,LIST,25000,25000,7362,6265,5757,5588,9818
69,True,LIST,30000,30000,12235,9081,9248,7725,13812
70,False,AVL,10000,9872,536,1041,1,914,336
70,False,AVL,15000,14723,1533,2203,2,2006,1261
70,False,AVL,20000,19486,2679,3885,3,3520,3161
70,False,AVL,25000,24207,5084,6030,5,5340,5994
70,False,AVL,30000,28836,7008,8616,8,7478,9991
70,False,BST,10000,9872,4,1041,2,914,3
